inchi_key	moa	gene_symbol	entrez_gene_id	tax_id	tax_name
NOHQEAFAESMMDX-UHFFFAOYSA-N	IRE1 RNase Allosteric Inhibitor	ERN1	2081	9606	Homo sapiens
DBISXWCOHGUFSF-UHFFFAOYSA-N	MGLUR4 positive allosteric modulator	GRM4	2914	9606	Homo sapiens
YKPUWZUDDOIDPM-SOFGYWHQSA-N	Vanilloid receptor agonist	TRPV1	7442	9606	Homo sapiens
DDUHZTYCFQRHIY-RBHXEPJQSA-N	Keratin 12 modulator	KRT12	3859	9606	Homo sapiens
HIWQJAGWEWRIIP-UHFFFAOYSA-N	GPR41 agonist	FFAR3	2865	9606	Homo sapiens
GVKXFVCXBFGBCD-JRPGFILLSA-N	Elongation factor 1 alpha inhibitor;Translation Inhibitor	EIF4A1	1973	9606	Homo sapiens
GVKXFVCXBFGBCD-JRPGFILLSA-N	Elongation factor 1 alpha inhibitor;Translation Inhibitor	EIF4A2	1974	9606	Homo sapiens
GVKXFVCXBFGBCD-JRPGFILLSA-N	Elongation factor 1 alpha inhibitor;Translation Inhibitor	EIF4A3	9775	9606	Homo sapiens
GVKXFVCXBFGBCD-BDHYPIEDSA-N	EIF4A gene modulator	EIF4A1	1973	9606	Homo sapiens
GVKXFVCXBFGBCD-BDHYPIEDSA-N	EIF4A gene modulator	EIF4A2	1974	9606	Homo sapiens
GVKXFVCXBFGBCD-BDHYPIEDSA-N	EIF4A gene modulator	EIF4A3	9775	9606	Homo sapiens
KKTZALUTXUZPSN-UHFFFAOYSA-N	DNA-PK inhibitor	PRKDC	5591	9606	Homo sapiens
BFTWJXMKBNDLCI-UHFFFAOYSA-N	Autophagy agonist	DPP4	1803	9606	Homo sapiens
RZRPZWGIOOZIBE-UHFFFAOYSA-N	Hedgehog pathway inhibitor;7-dehydrocholesterol reductase inhibitor	DHCR7	1717	9606	Homo sapiens
KSISWIVDFITFKQ-UHFFFAOYSA-N	Niemann-Pick C1 inhibitor	NPC1	4864	9606	Homo sapiens
LARFZNXVNANWFD-MRXNPFEDSA-N	Allosteric ABL1 inhibitor	ABL1	25	9606	Homo sapiens
LARFZNXVNANWFD-MRXNPFEDSA-N	Allosteric ABL1 inhibitor	ABL2	27	9606	Homo sapiens
UVTGPXVPTNTUDR-URLMMPGGSA-N	EDNRB gene inhibitor	EDNRB	1910	9606	Homo sapiens
JFNANCYIHVAEQV-RRPNLBNLSA-N	EDNRB gene inhibitor	EDNRB	1910	9606	Homo sapiens
NRHUXQVZPSEKDF-UHFFFAOYSA-N	EED gene inhibitor	EED	8726	9606	Homo sapiens
KLSIFOJPWJBRFH-GWNOIRNCSA-N	EIF4A1 gene inhibitor	EIF4A1	1973	9606	Homo sapiens
VRQMAABPASPXMW-HDICACEKSA-N	FGFR1 gene inhibitor	FGFR1	2260	9606	Homo sapiens
YLPZTDCVMOWRPZ-CVEARBPZSA-N	PDE10A gene inhibitor	PDE10A	10846	9606	Homo sapiens
LIWXQSMSAZJCQT-LBPRGKRZSA-N	Selective PI3Kalpha inhibitor	PIK3CA	5290	9606	Homo sapiens
YQYVFVRQLZMJKJ-UHFFFAOYSA-N	Opioid agonist-antagonists	OPRD1	4985	9606	Homo sapiens
YQYVFVRQLZMJKJ-UHFFFAOYSA-N	Opioid agonist-antagonists	OPRK1	4986	9606	Homo sapiens
YQYVFVRQLZMJKJ-UHFFFAOYSA-N	Opioid agonist-antagonists	OPRM1	4988	9606	Homo sapiens
WUJVPELCYCESAP-UHFFFAOYSA-N	GPR120 agonist	FFAR4	338557	9606	Homo sapiens
RLAWWYSOJDYHDC-KSZLIROESA-N	Known ACE inhibitor	ACE	1636	9606	Homo sapiens
SJDDOCKBXFJEJB-MOKWFATOSA-N	Caspase 1 (IL-1beta Converting Enzyme) Inhibitors	CASP1	834	9606	Homo sapiens
SLJSXZAVVKCTHT-LZQZEXGQSA-N	Known FactorD inhibitor	CFD	1675	9606	Homo sapiens
FZZIIAUJWUWYCF-UHFFFAOYSA-N	Known Chymase inhibitor	CMA1	1215	9606	Homo sapiens
ASUHOMGTZLJQAK-UHFFFAOYSA-N	Known Chymase inhibitor	CMA1	1215	9606	Homo sapiens
AASYYGYJPZBFKC-UHFFFAOYSA-N	Known Chymase inhibitor	CMA1	1215	9606	Homo sapiens
SZZHBDYOLFEVKI-UHFFFAOYSA-N	Known Chymase inhibitor	CMA1	1215	9606	Homo sapiens
ZKIQFLSGMMYCGS-SANMLTNESA-N	Known DPP8, DPP9 inhibitor	DPP8	54878	9606	Homo sapiens
ZKIQFLSGMMYCGS-SANMLTNESA-N	Known DPP8, DPP9 inhibitor	DPP9	91039	9606	Homo sapiens
HJPXZXVKLGEMGP-YUMQZZPRSA-N	Known aminopeptidase A inhibitor	ENPEP	2028	9606	Homo sapiens
DVMCMTVFXINJGW-IRXDYDNUSA-N	Known FactorXa inhibitor	F10	2159	9606	Homo sapiens
QNZCBYKSOIHPEH-UHFFFAOYSA-N	Known FactorXa inhibitor	F10	2159	9606	Homo sapiens
KGFYHTZWPPHNLQ-CQSZACIVSA-N	Known FactorXa inhibitor	F10	2159	9606	Homo sapiens
VOEWWLDOPMSCGF-CGIBVWHJSA-N	Known FactorXI inhibitor	F11	2160	9606	Homo sapiens
YBSJFWOBGCMAKL-UHFFFAOYSA-N	Known Thrombin inhibitor	F2	2147	9606	Homo sapiens
BYDKEYCXCIVOOV-JTSKRJEESA-N	Known Thrombin inhibitor	F2	2147	9606	Homo sapiens
KSGXQBZTULBEEQ-UHFFFAOYSA-N	Known Thrombin inhibitor	F2	2147	9606	Homo sapiens
JOPNHSIHFSZJMB-UHFFFAOYSA-N	Known LNPEP	LNPEP	4012	9606	Homo sapiens
CRJDCNONHYCPDW-UHFFFAOYSA-N	Known PlasmaKallikrein inhibitor	KLKB1	3818	9606	Homo sapiens
XASIMHXSUQUHLV-UHFFFAOYSA-N	Known Trypsin inhibitor	PRSS1	5644	9606	Homo sapiens
XASIMHXSUQUHLV-UHFFFAOYSA-N	Known Trypsin inhibitor	KLKB1	3818	9606	Homo sapiens
XASIMHXSUQUHLV-UHFFFAOYSA-N	Known Trypsin inhibitor	PLG	5340	9606	Homo sapiens
JTVCWQUNPMKMER-BQYLNSIHSA-N	SPPL1 inhibitor	HM13	81502	9606	Homo sapiens
SDKLWMXBZVGUHI-XPALAHHGSA-N	Known Tryptase inhibitor	TPSB2	64499	9606	Homo sapiens
FTLQSQQQFMZPKO-UHFFFAOYSA-N	Known Tryptase inhibitor	TPSB2	64499	9606	Homo sapiens
WCJRDLYNOVMUTE-UHFFFAOYSA-N	Known Tryptase inhibitor	TPSB2	64499	9606	Homo sapiens
PGGINYVNLNKQRD-UHFFFAOYSA-N	Known USP14 inhibitor	USP14	9097	9606	Homo sapiens
WGGYUVUKVGFUEL-QHCPKHFHSA-N	PRMT5 inhibitor	PRMT5	10419	9606	Homo sapiens
XTKLTGBKIDQGQL-UHFFFAOYSA-N	PI3Kbeta inhibitor	PIK3CB	5291	9606	Homo sapiens
LHNIIDJUOCFXAP-UHFFFAOYSA-N	panPI3K inhibitor	PIK3CA	5290	9606	Homo sapiens
LHNIIDJUOCFXAP-UHFFFAOYSA-N	panPI3K inhibitor	PIK3CB	5291	9606	Homo sapiens
AECDBHGVIIRMOI-UHFFFAOYSA-N	MTH1 inhibitor;IGF1R inhibitor	IGF1R	3480	9606	Homo sapiens
AECDBHGVIIRMOI-UHFFFAOYSA-N	MTH1 inhibitor;IGF1R inhibitor	NUDT1	4521	9606	Homo sapiens
QLPHOXTXAKOFMU-WBVHZDCISA-N	PDK1 inhibitor;PDK1/2 inhibitor	PDK1	5163	9606	Homo sapiens
QLPHOXTXAKOFMU-WBVHZDCISA-N	PDK1 inhibitor;PDK1/2 inhibitor	PDPK1	5170	9606	Homo sapiens
CPRAGQJXBLMUEL-UHFFFAOYSA-N	PI3Kbeta inhibitor	PIK3CB	5291	9606	Homo sapiens
QMCXVSJLYBVIHV-VXGBXAGGSA-N	IKBKB inhibitor	IKBKB	3551	9606	Homo sapiens
QECBVZBMGUAZDL-SJMSETAHSA-N	Exportin 1 inhibitor	XPO1	7514	9606	Homo sapiens
HKGJEZIGDHFJFL-UHFFFAOYSA-N	Importin beta inhibitor	KPNB1	3837	9606	Homo sapiens
DEVSOMFAQLZNKR-RJRFIUFISA-N	Exportin 1 inhibitor	XPO1	7514	9606	Homo sapiens
OBWOHJWFRIKFRD-UHFFFAOYSA-N	Aryl hydrocarbon receptor modulator	AHR	196	9606	Homo sapiens
OCQPKQVXUZWWQU-UHFFFAOYSA-N	dual mTOR PI3K inhibitor	MTOR	2475	9606	Homo sapiens
OCQPKQVXUZWWQU-UHFFFAOYSA-N	dual mTOR PI3K inhibitor	PIK3CA	5290	9606	Homo sapiens
OCQPKQVXUZWWQU-UHFFFAOYSA-N	dual mTOR PI3K inhibitor	PIK3CB	5291	9606	Homo sapiens
OCQPKQVXUZWWQU-UHFFFAOYSA-N	dual mTOR PI3K inhibitor	PIK3CD	5293	9606	Homo sapiens
XTDZQFNXZCQIIJ-UHFFFAOYSA-N	dual mTOR/PI3K inhibitor	MTOR	2475	9606	Homo sapiens
XTDZQFNXZCQIIJ-UHFFFAOYSA-N	dual mTOR/PI3K inhibitor	PIK3CA	5290	9606	Homo sapiens
XTDZQFNXZCQIIJ-UHFFFAOYSA-N	dual mTOR/PI3K inhibitor	PIK3CB	5291	9606	Homo sapiens
XTDZQFNXZCQIIJ-UHFFFAOYSA-N	dual mTOR/PI3K inhibitor	PIK3CD	5293	9606	Homo sapiens
YJJLUDGRBLUWTF-LBPRGKRZSA-N	CARM1 / PRMT4 inhbitor;CARM1 inhibitor	CARM1	10498	9606	Homo sapiens
VPEOEBSAJZUAHP-UHFFFAOYSA-N	CDK gene inhibitor	CDK2	1017	9606	Homo sapiens
VPEOEBSAJZUAHP-UHFFFAOYSA-N	CDK gene inhibitor	CDK5	1020	9606	Homo sapiens
VPEOEBSAJZUAHP-UHFFFAOYSA-N	CDK gene inhibitor	CDK7	1022	9606	Homo sapiens
VPEOEBSAJZUAHP-UHFFFAOYSA-N	CDK gene inhibitor	CDK9	1025	9606	Homo sapiens
VPEOEBSAJZUAHP-UHFFFAOYSA-N	CDK gene inhibitor	CDK4	1019	9606	Homo sapiens
ADZBMFGQQWPHMJ-WMLDXEAASA-N	CSF1R gene antagonist	CSF1R	1436	9606	Homo sapiens
KCHHHGRFMSWSFF-GOSISDBHSA-N	CYP11B2 gene inhibitor	CYP11B2	1585	9606	Homo sapiens
DNDWVUOVTWIWKZ-UHFFFAOYSA-N	ATP competitive inhibitor	FGFR4	2264	9606	Homo sapiens
OMJHHTRDBKAMSN-LLVKDONJSA-N	SHP2 allosteric inhibitor	PTPN11	5781	9606	Homo sapiens
CQASZSQCUYWGME-CYBMUJFWSA-N	SHP2 allosteric inhibitor	PTPN11	5781	9606	Homo sapiens
ZVLLYAWRICTPLZ-GOSISDBHSA-N	SHP2 allosteric inhibitor	PTPN11	5781	9606	Homo sapiens
VPCWGBLXOCIIMU-WCQYABFASA-N	SHP2 inhibitor	PTPN11	5781	9606	Homo sapiens
VCACXGULTWUFOL-ZYHUDNBSSA-N	SHP2 inhibitor	PTPN11	5781	9606	Homo sapiens
DAZCBQNFGSWSQG-UHFFFAOYSA-N	Lck tyrosine kinase inhibitor	LCK	3932	9606	Homo sapiens
KVHRYLNQDWXAGI-UHFFFAOYSA-N	PDE10A inhibitor	PDE10A	10846	9606	Homo sapiens
FYICDSWKKFSYOM-UHFFFAOYSA-N	ERBB3 covalent inhibitor	ERBB3	2065	9606	Homo sapiens
VVOXDJYPDCSQMI-UHFFFAOYSA-N	HMGB2 gene inhibitor	HMGB1	3146	9606	Homo sapiens
VVOXDJYPDCSQMI-UHFFFAOYSA-N	HMGB2 gene inhibitor	HMGB2	3148	9606	Homo sapiens
MCUJKPPARUPFJM-UWCCDQBKSA-N	PIM1, PIM2 and PIM3 inhibitor	PIM1	5292	9606	Homo sapiens
MCUJKPPARUPFJM-UWCCDQBKSA-N	PIM1, PIM2 and PIM3 inhibitor	PIM2	11040	9606	Homo sapiens
MCUJKPPARUPFJM-UWCCDQBKSA-N	PIM1, PIM2 and PIM3 inhibitor	PIM3	415116	9606	Homo sapiens
WRKPZSMRWPJJDH-UHFFFAOYSA-N	porcupine inhibitor	PORCN	64840	9606	Homo sapiens
DKZYXHCYPUVGAF-JCNLHEQBSA-N	MELK inhibitor	MELK	9833	9606	Homo sapiens
SXHHURZUIGDYAR-QGZVFWFLSA-N	MAP3K12 (DLK) Inhibitors	MAP3K12	7786	9606	Homo sapiens
IXEPQJQQSLMESJ-UHFFFAOYSA-N	FBXO3 gene inhibitor	FBXO3	26273	9606	Homo sapiens
IZPMWFSVTDOCDI-HAVVHWLPSA-N		BTRC	8945	9606	Homo sapiens
PSLXNEVDCJSLEL-UHFFFAOYSA-N	reversible BTK inhibitor	BTK	695	9606	Homo sapiens
ZTUJNJAKTLHBEX-UHFFFAOYSA-N	reversible BTK inhibitor	BTK	695	9606	Homo sapiens
OSLWRSOLKHYZCC-UHFFFAOYSA-N	Btk tyrosine kinase inhibitor;irreversible, covalent inhibitor of BTK	BTK	695	9606	Homo sapiens
FOECKIWHCOYYFL-UHFFFAOYSA-N	P2RY14 inhibitor	P2RY14	9934	9606	Homo sapiens
DOKZLKDGUQWMSX-HKBQPEDESA-N	ADP ribosylation factor 1 inhibitor	ARFGAP1	55738	9606	Homo sapiens
NJZHEQOUHLZCOX-FTLRAWMYSA-N	Golgi-Specific Brefeldin A-Resistance Guanine Nucleotide Exchange Factor 1 (GBF1) Inhibitors	GBF1	8729	9606	Homo sapiens
RXIUMAOXORBRCY-UHFFFAOYSA-N	CDC42 Rho GTPase inhibitor	CDC42	998	9606	Homo sapiens
ZQWBOKJVVYNKTL-AUEPDCJTSA-N	Constitutive Androstane Receptor (CAR) Agonists	NR1I3	9970	9606	Homo sapiens
OVCDSSHSILBFBN-UHFFFAOYSA-N	Histamine Methyltransferase Inhibitor;Antimalarial	HNMT	3176	9606	Homo sapiens
WPYWMXNXEZFMAK-UHFFFAOYSA-N	Soluble guanylate cyclase activator;Soluble Guanylyl Cyclase (sGC) Activators	GUCY1A2	2977	9606	Homo sapiens
WPYWMXNXEZFMAK-UHFFFAOYSA-N	Soluble guanylate cyclase activator;Soluble Guanylyl Cyclase (sGC) Activators	GUCY1A1	2982	9606	Homo sapiens
WPYWMXNXEZFMAK-UHFFFAOYSA-N	Soluble guanylate cyclase activator;Soluble Guanylyl Cyclase (sGC) Activators	GUCY1B1	2983	9606	Homo sapiens
LXBIFEVIBLOUGU-DPYQTVNSSA-N	an oral pharmacologic chaperone, stabilizes specific mutant forms of α-galactosidase, increasing enzyme trafficking to lysosomes;Pharmacological Chaperones	GLA	2717	9606	Homo sapiens
PBJUNGYSMWLZLJ-UHFFFAOYSA-N	NOX2 inhibitors	CYBB	1536	9606	Homo sapiens
CYXKNKQEMFBLER-UHFFFAOYSA-N	Carnitine O-Palmitoyltransferase Inhibitors;NOX2 Inhibitors	CPT1A	1374	9606	Homo sapiens
CYXKNKQEMFBLER-UHFFFAOYSA-N	Carnitine O-Palmitoyltransferase Inhibitors;NOX2 Inhibitors	CPT2	1376	9606	Homo sapiens
CYXKNKQEMFBLER-UHFFFAOYSA-N	Carnitine O-Palmitoyltransferase Inhibitors;NOX2 Inhibitors	CYBB	1536	9606	Homo sapiens
UWQXWOJVNASZLI-UHFFFAOYSA-N	GPR41 agonist	FFAR3	2865	9606	Homo sapiens
YWEGXZZAORIRQR-UHFFFAOYSA-N	NUDT1 inhibitor;Ras/Rac transformation blocker	NUDT1	4521	9606	Homo sapiens
AQTPWCUIYUOEMG-INIZCTEOSA-N	FAS inhibitor	FASN	2194	9606	Homo sapiens
WJVYZVMUDBIEES-CYBMUJFWSA-N	ATR gene inhibitor	ATR	545	9606	Homo sapiens
XERATECPNBWJFP-UHFFFAOYSA-N	Tip60 (KAT5) inhibitor	KAT5	10524	9606	Homo sapiens
SVENPFFEMUOOGK-SDNWHVSQSA-N	SIRT2;SIRT inhibitor NAD dependent	SIRT2	22933	9606	Homo sapiens
KHWCPNJRJCNVRI-UHFFFAOYSA-N	BAZ2A, BAZ2B dual inhibitor;Dual BAZ2A/BAZ2B inhibitor;BAZ2A/B dual inhibitor	BAZ2A	11176	9606	Homo sapiens
KHWCPNJRJCNVRI-UHFFFAOYSA-N	BAZ2A, BAZ2B dual inhibitor;Dual BAZ2A/BAZ2B inhibitor;BAZ2A/B dual inhibitor	BAZ2B	29994	9606	Homo sapiens
GEPYBHCJBORHCE-SFHVURJKSA-N	CREBBP / CBP / KAT3A;N-Ac Lysine competitive CREBBP inhibitor	CREBBP	1387	9606	Homo sapiens
GEPYBHCJBORHCE-SFHVURJKSA-N	CREBBP / CBP / KAT3A;N-Ac Lysine competitive CREBBP inhibitor	EP300	2033	9606	Homo sapiens
MYTRGTBDVGKKRO-UHFFFAOYSA-N	PRMT3;allosteric PRMT3 inhibitor	PRMT3	10196	9606	Homo sapiens
LIBVHXXKHSODII-UHFFFAOYSA-N	SMYD2 / KMT3C;SMYD2 gene inhibitor	SMYD2	56950	9606	Homo sapiens
GTDABJYBDINOEI-UHFFFAOYSA-N	NPR1 agonist of the extracellular domain	NPR1	4881	9606	Homo sapiens
NNUFRZJZOXVZIT-FQEVSTJZSA-N	cathepsin C (DPP1) inhibitor	CTSC	1075	9606	Homo sapiens
QOSIJVVNNGXEKE-INIZCTEOSA-N	GPR43 antagonist	FFAR2	2867	9606	Homo sapiens
SJGLLGFHNAVMQI-XMMPIXPASA-N	ALOX5AP gene inhibitor	ALOX5AP	241	9606	Homo sapiens
ZMJBYMUCKBYSCP-CVYQJGLWSA-N	ATP citrate lyase inhibitor	ACLY	47	9606	Homo sapiens
MOYKHGMNXAOIAT-JGWLITMVSA-N	Natriuretic peptide receptor A agonist	NPR1	4881	9606	Homo sapiens
ORFLZNAGUTZRLQ-ZMBVWFSWSA-N	Zonulin Receptor Antagonists	HP	3240	9606	Homo sapiens
AGLCGCXQQDBYKJ-UHFFFAOYSA-N	Isoprenylcysteine Carboxyl Methyltransferase Inhibitors	ICMT	23463	9606	Homo sapiens
QIXBOOVPFRZHQQ-UHFFFAOYSA-N	Isoprenylcysteine Carboxyl Methyltransferase Inhibitors	ICMT	23463	9606	Homo sapiens
WZJKPXZLQTXALB-UHFFFAOYSA-N	Chemokine-like Receptor 1 (CMKLR1, CHEMR23) Antagonists;ChAT inhibitor;Aldehyde dehydrogenase 1 inhibitor	ALDH1A1	216	9606	Homo sapiens
WZJKPXZLQTXALB-UHFFFAOYSA-N	Chemokine-like Receptor 1 (CMKLR1, CHEMR23) Antagonists;ChAT inhibitor;Aldehyde dehydrogenase 1 inhibitor	CHAT	1103	9606	Homo sapiens
WZJKPXZLQTXALB-UHFFFAOYSA-N	Chemokine-like Receptor 1 (CMKLR1, CHEMR23) Antagonists;ChAT inhibitor;Aldehyde dehydrogenase 1 inhibitor	CMKLR1	1240	9606	Homo sapiens
YRGYYQCOWUULNF-UHFFFAOYSA-N	Uridine Phosphorylase Inhibitors	UPP1	7378	9606	Homo sapiens
JRVXFGNCHKHBPA-UHFFFAOYSA-N	Thyroid stimulating hormone receptor antagonist	TSHR	7253	9606	Homo sapiens
VETFGCIOWGTLKG-UHFFFAOYSA-N	Vascular adhesion molecule antagonists	AOC3	8639	9606	Homo sapiens
NEKZEBMUYCZCTC-UHFFFAOYSA-N	Acylaminoacyl peptidase inhibitor	APEH	327	9606	Homo sapiens
XDHYXZYJYANQCH-UHFFFAOYSA-N	KCNH voltage-gated potassium channel-3 inhibitor	KCNH3	23416	9606	Homo sapiens
HYWDWAXZNWIOQW-UHFFFAOYSA-N	MAPKAPK5 inhibitor	MAPKAPK5	8550	9606	Homo sapiens
VLQTUNDJHLEFEQ-KGENOOAVSA-N	Farnesoid X-receptor agonist	NR1H4	9971	9606	Homo sapiens
STFYSQROIBDKFP-DZGCQCFKSA-N	Proteasome beta-5 subunit inhibitor	PSMB5	5693	9606	Homo sapiens
YPPSMYLMSKHYAY-UHFFFAOYSA-N	PERK kinase inhibitor	EIF2AK3	9451	9606	Homo sapiens
OBZCWUUQSDVACZ-UHFFFAOYSA-N	SCD gene inhibitor	SCD	6319	9606	Homo sapiens
XSOMTMVYQGTMOC-UHFFFAOYSA-N	scd inhibitor	SCD	6319	9606	Homo sapiens
SJUTWXCXWZYBEM-UHFFFAOYSA-N	SCD inhibitor	SCD	6319	9606	Homo sapiens
MZYNHNDFHWNIIU-INIZCTEOSA-N	SCD inhibitor	SCD	6319	9606	Homo sapiens
FZWTUTSNVNMLPN-UHFFFAOYSA-N	SCD inhibitor	SCD	6319	9606	Homo sapiens
IQGJUDFNHPTCGC-UHFFFAOYSA-N	SCD inhibitor	SCD	6319	9606	Homo sapiens
RTGHTZYVGKKHJP-UHFFFAOYSA-N	SCD inhibitor	SCD	6319	9606	Homo sapiens
YWXXGUXRTABXPV-UHFFFAOYSA-N	SCD inhibitor	SCD	6319	9606	Homo sapiens
HHRPVOWUBGBVDY-UHFFFAOYSA-N	SCD inhibitor	SCD	6319	9606	Homo sapiens
KPWSJANDNDDRMB-QAQDUYKDSA-N	Dopamine D2/3 receptor partial agonist	DRD3	1814	9606	Homo sapiens
WKSHMJCYWFOADB-UHFFFAOYSA-N	ABHD6 Inhibitor	ABHD6	57406	9606	Homo sapiens
IVDUVEGCMXCMSO-FQEVSTJZSA-N	WIP1 inhibitor	PPM1D	8493	9606	Homo sapiens
LYNOGBKNFIHKLE-UHFFFAOYSA-N	20-HETE receptor antagonist	CYP4A11	1579	9606	Homo sapiens
REKSFCCYDQMSIN-UHFFFAOYSA-N	Casein kinase-I alpha inhibitor;Casein kinase-I delta inhibitor	CSNK1A1	1452	9606	Homo sapiens
REKSFCCYDQMSIN-UHFFFAOYSA-N	Casein kinase-I alpha inhibitor;Casein kinase-I delta inhibitor	CSNK1D	1453	9606	Homo sapiens
DTEKTGDVSARYDS-NSHDSACASA-N	Ribosomal protein S6 kinase inhibitor	RPS6KA1	6195	9606	Homo sapiens
DTEKTGDVSARYDS-NSHDSACASA-N	Ribosomal protein S6 kinase inhibitor	RPS6KA2	6196	9606	Homo sapiens
DTEKTGDVSARYDS-NSHDSACASA-N	Ribosomal protein S6 kinase inhibitor	RPS6KA3	6197	9606	Homo sapiens
DTEKTGDVSARYDS-NSHDSACASA-N	Ribosomal protein S6 kinase inhibitor	RPS6KA4	8986	9606	Homo sapiens
DTEKTGDVSARYDS-NSHDSACASA-N	Ribosomal protein S6 kinase inhibitor	RPS6KA6	27330	9606	Homo sapiens
WQAGVQVBDHOHRD-UHFFFAOYSA-N	Limk1 inhibitor	LIMK1	3984	9606	Homo sapiens
QSJWHWXROPOHCT-UHFFFAOYSA-N	LSD1 inhibitor	KDM1A	23028	9606	Homo sapiens
URWYQGVSPQJGGB-DHUJRADRSA-N	Muscarinic M3 receptor antagonist, Beta 2 adrenoceptor agonist	ADRB2	154	9606	Homo sapiens
URWYQGVSPQJGGB-DHUJRADRSA-N	Muscarinic M3 receptor antagonist, Beta 2 adrenoceptor agonist	CHRM3	1131	9606	Homo sapiens
PHEDXBVPIONUQT-RGYGYFBISA-N	Protein kinase C alpha stimulator	PRKCA	5578	9606	Homo sapiens
CGSGRJNIABXQJQ-CAAOHEDASA-N	DNA topoisomerase I inhibitor;PKC activator;Protein kinase C alpha stimulator	PRKCA	5578	9606	Homo sapiens
CGSGRJNIABXQJQ-CAAOHEDASA-N	DNA topoisomerase I inhibitor;PKC activator;Protein kinase C alpha stimulator	TOP1	7150	9606	Homo sapiens
PGGLRAWFUJMQBN-HXUWFJFHSA-N	ERK1/2 inhibitor	MAPK1	5594	9606	Homo sapiens
PGGLRAWFUJMQBN-HXUWFJFHSA-N	ERK1/2 inhibitor	MAPK3	5595	9606	Homo sapiens
ISWRGOKTTBVCFA-UHFFFAOYSA-N	TNF alpha synthesis inhibitor;TGFb pathway inhibitor;antifibrotic	TNF	7124	9606	Homo sapiens
LUMCNRKHZRYQOV-UHFFFAOYSA-N	antagonist of CBX7ChD/methyl-lysine binding by blocking H3K27me3 binding;CBX7ChD antagonist	CBX7	23492	9606	Homo sapiens
LBFYQISQYCGDDW-UHFFFAOYSA-N	Wnt signalling inhibitor;Wnt Pathway Inhibitor;type I inhibitor of CDK8 and CDK19	CDK8	1024	9606	Homo sapiens
LBFYQISQYCGDDW-UHFFFAOYSA-N	Wnt signalling inhibitor;Wnt Pathway Inhibitor;type I inhibitor of CDK8 and CDK19	CDK19	23097	9606	Homo sapiens
HQWTUOLCGKIECB-XZWHSSHBSA-N	CREBBP - beta-catenin interaction inhibitor;Apoptosis Inducers;Wnt Signaling Inhibitors	CREBBP	1387	9606	Homo sapiens
HQWTUOLCGKIECB-XZWHSSHBSA-N	CREBBP - beta-catenin interaction inhibitor;Apoptosis Inducers;Wnt Signaling Inhibitors	CTNNB1	1499	9606	Homo sapiens
HKVAMNSJSFKALM-GKUWKFKPSA-N	Inhibitors of Signal Transduction Pathways;Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Rotamase (FKBP12) Inhibitors;Angiogenesis Inhibitors;mTOR inhibitor	FKBP1A	2280	9606	Homo sapiens
HKVAMNSJSFKALM-GKUWKFKPSA-N	Inhibitors of Signal Transduction Pathways;Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Rotamase (FKBP12) Inhibitors;Angiogenesis Inhibitors;mTOR inhibitor	MTOR	2475	9606	Homo sapiens
ZDQSOHOQTUFQEM-NURRSENYSA-N	Calcineurin inhibitor;FKBP12 gene modulator;"Calcineurin inhibitor;FKBP12 gene modulator"	FKBP1A	2280	9606	Homo sapiens
ZDQSOHOQTUFQEM-NURRSENYSA-N	Calcineurin inhibitor;FKBP12 gene modulator;"Calcineurin inhibitor;FKBP12 gene modulator"	PPP3CB	5532	9606	Homo sapiens
ZDQSOHOQTUFQEM-NURRSENYSA-N	Calcineurin inhibitor;FKBP12 gene modulator;"Calcineurin inhibitor;FKBP12 gene modulator"	PPP3CC	5533	9606	Homo sapiens
ZDQSOHOQTUFQEM-NURRSENYSA-N	Calcineurin inhibitor;FKBP12 gene modulator;"Calcineurin inhibitor;FKBP12 gene modulator"	PPP3R1	5534	9606	Homo sapiens
ZDQSOHOQTUFQEM-NURRSENYSA-N	Calcineurin inhibitor;FKBP12 gene modulator;"Calcineurin inhibitor;FKBP12 gene modulator"	PPP3R2	5535	9606	Homo sapiens
ZDQSOHOQTUFQEM-NURRSENYSA-N	Calcineurin inhibitor;FKBP12 gene modulator;"Calcineurin inhibitor;FKBP12 gene modulator"	PPP3CA	5530	9606	Homo sapiens
SPDQRCUBFSRAFI-DOMZBBRYSA-N	VPS34 inhibitor	PIK3C3	5289	9606	Homo sapiens
HYTRYTZFJVVZAF-UHFFFAOYSA-N	Kynurenine Aminotransferase II (KAT II) Inhibitors	AADAT	51166	9606	Homo sapiens
HUUSXLKCTQDPGL-UHFFFAOYSA-N	NRLP3 inflammasome inhibitor;inhibits NLRP3 inflammasome (exact target/mechanism unknown). Shows reduction of IL-1B in vivo in EAE expt models of MS.	NLRP3	114548	9606	Homo sapiens
MODNMLYGANOZDZ-UHFFFAOYSA-N	Apurinic/Apyrimidinic Endonuclease 1 (Apex1) Inhibitors	APEX1	328	9606	Homo sapiens
XHBVYDAKJHETMP-UHFFFAOYSA-N	AMPK Inhibitor	PRKAA1	5562	9606	Homo sapiens
LTQYSJKGRPGMPO-UHFFFAOYSA-N	GPR109a partial agonist	HCAR2	338442	9606	Homo sapiens
