cmpd_sample_id	inchi_key	smiles	cas_number	moa
EE-83-WF69	VFFZWMWTUSXDCB-ZDUSSCGKSA-N	N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1	207556-62-5	Dipeptidyl Peptidase IV (CD26;DPP-IV;DP-IV) Inhibitors
KA-62-IU97	VFIDUCMKNJIJTO-CZUORRHYSA-N	Cc1ccc(OC[C@@H](O)[C@@H](C)NC(C)C)c2c1CCC2	72795-19-8	ADRB2 antagonist
AF-18-FX20	VFIZBHJTOHUOEK-UHFFFAOYSA-N	CCSC(=N)N	1071-37-0	Nitric Oxide Synthase Inhibitors
GF-93-DV47	VFMMPHCGEFXGIP-UHFFFAOYSA-N	O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12	604-59-1	Breast Cancer-Resistant Protein (BCRP;ABCG2) Inhibitors;Nuclear Factor, Erythroid Derived 2, Like 2 (Nrf2) Activators
KA-53-KV02	VFPSHYIQSHKAFX-UHFFFAOYSA-N	O=S(=O)(c1ccccc1)c1nnn2c1nc(NCC1CCCO1)c1sccc12	892730-09-5	HTR6 antagonist;5-HT6 Antagonists
BC-51-ME52	VFTRKSBEFQDZKX-UHFFFAOYSA-N	c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1	1968-05-4	Androgen Receptor Antagonists;Indoleamine 2,3-dioxygenase Inhibitors;Aryl Hydrocarbon Receptor (AhR) Agonists
AA-72-QI84	VGEREEWJJVICBM-UHFFFAOYSA-N	O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O	60-82-2	VCAM1 Expression Inhibitors;ICAM1 Expression Inhibitors;Antioxidants
CE-23-HP88	VGFALHATLLBXIT-UHFFFAOYSA-N	COc1ccc(NC(=N)N)cc1	112677-02-8	5-HT3 agonist
AE-71-CB15	VGGGPCQERPFHOB-RDBSUJKOSA-N	CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O	100992-60-7	Leukotriene A4 Hydrolase Inhibitors;Membrane Alanine Aminopeptidase (Aminopeptidase N) Inhibitors
TA-57-FF07	VGGJJTAZYLMEPD-JIYUALFRSA-N	C[C@@H](NS(C)(=O)=O)C(=O)N1C[C@H](OCc2ccc(Cl)cc2)C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)c1nc2ccccc2o1		
CE-52-XV55	VGIGHGMPMUCLIQ-UHFFFAOYSA-N	O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1	127625-29-0	Dopamine D4 Antagonists;5-HT2A Antagonists
AE-85-LR48	VGIQUSQBXZXBGW-UHFFFAOYSA-N	CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1	304694-39-1	Lipoprotein Associated Phospholipase A2 (Lp-PLA2) Inhibitors;Signal Transduction Modulators
AA-97-XP63	VGKDLMBJGBXTGI-SJCJKPOMSA-N	CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21	219736-80-8	5-HT Reuptake Inhibitors
BC-78-NC89	VGPDHSJTCIECIM-QFQXNSOFSA-N	C[N@@+]1(CCCc2ccccc2)CCC[C@@H](OC(=O)C(O)(c2cccs2)c2cccs2)C1		Muscarinic M1 Antagonists;Muscarinic M2 Antagonists;Muscarinic M3 Antagonists
FD-80-EG54	VGUSQKZDZHAAEE-UHFFFAOYSA-N	Cc1ccc(C(=O)NC2CC2)cc1-n1ncc(C(=O)c2cccc(C#N)c2)c1N	836683-15-9	p38 MAPK Inhibitors
ZD-74-FC07	VGWSIOJGIHCFHY-UHFFFAOYSA-N	N=C(NC1CCCCC1)SCC1=CSC2=NCCN12		
HD-41-DX72	VHBBMEXIWWKUNY-MRVPVSSYSA-N	C[C@@H]1OCC2(CCN(C)CC2)O1		Cholinergics
DD-42-DB72	VHBBMEXIWWKUNY-QMMMGPOBSA-N	C[C@H]1OCC2(CCN(C)CC2)O1	104925-22-6	CHRM1 agonist
WD-26-EB85	VHBFFQKBGNRLFZ-UHFFFAOYSA-N	O=c1cc(-c2ccccc2)oc2ccccc12	11091-19-3	Cytochrome P450 CYP1A1 Inhibitors
S0-EE-WNJ9	VHBWMURBYGDRGO-LBPRGKRZSA-N	CNC(=O)c1cc(C(=O)Nc2cn[nH]c2)cc([C@@H](C)c2ccccc2)n1		
IC-27-TE11	VHDOJOVCAVZTRK-UHFFFAOYSA-N	Nc1ncnc2ccc(-c3cc(F)cc(NC(=O)CN4CCCC4)c3)nc12		MAP4K4 inhibitor
CD-47-BV87	VHGCDTVCOLNTBX-QGZVFWFLSA-N	CNCC[C@@H](Oc1ccccc1C)c1ccccc1	1027094-45-6	Norepinephrine Transporter (NET) Inhibitors
DE-28-BW67	VHOLZGILMFEDGK-UHFFFAOYSA-N	CN(C)c1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OCC3CC3)cc2)cc1		
GF-53-OL28	VHYTVSSUVKUYOG-UHFFFAOYSA-N	COc1ccc(Br)c(-c2nc3ccccc3c(=O)o2)c1		Inhibitors of Blood Coagulation Pathways;Coagulation Factor VIIa Inhibitors
ZA-63-AC60	VIBHJPDPEVVDTB-UHFFFAOYSA-N	Cc1onc(C(=O)N2CCN(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)CC2)c1[N+](=O)[O-]	1360705-96-9	
EE-61-NU30	VIDUBYQATATWPE-UHFFFAOYSA-N	Fc1ccc(C2(CCCN3Cc4ccccc4C3)OCCO2)cc1		5-HT7 Antagonists
NC-06-IT89	VILCJCGEZXAXTO-UHFFFAOYSA-N	NCCNCCNCCN	105821-86-1	Chelating Agents;Telomerase Inhibitors
FA-28-MT45	VJGGHXVGBSZVMZ-QIZQQNKQSA-N	O=C(O)CCC/C=C\\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(Cl)c2)[C@H](O)C[C@@H]1O	100786-10-5	PTGFR agonist
LD-39-FL02	VJJPUSNTGOMMGY-NBJJDLTASA-N	COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O		
BA-02-RG00	VJMAUIORXGDTDJ-UHFFFAOYSA-N	Cc1nc(-c2ccc(C(=O)Nc3c(C(C)C)nc4oc(C)c(C)n4c3=O)nc2)ccc1F		
AA-71-XO01	VJQALSOBHVEJQM-QAQDUYKDSA-N	COCCO[C@H]1CC[C@H](Nc2cc(=O)n(C)c3ccc(-c4cncs4)cc23)CC1		CD38 gene inhibitor;CD38 inhibitor
FF-86-NH56	VJXBYUITQBTTQM-DSRNDQRRSA-N	CC[C@H](C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](CCSC)C(=O)N2)OC(=O)C[C@@H]1O	1278522-67-0	HDAC inhibitor (no hydroxamic acid)
WA-80-EA43	VJXQOGGTCICSAP-GASCZTMLSA-N	COc1ccc(N2C[C@@H](C)N[C@@H](C)C2)nc1NS(=O)(=O)c1ccc(-c2ccc(C)o2)c(F)c1	952289-48-4	GHS Receptor Agonists
GD-66-LN30	VKGVZBMIHDQODH-UHFFFAOYSA-N	O=c1[nH]c2ccccc2n1CCCCN1CCN(c2cccc(Cl)c2)CC1		5-HT1A Receptor Antagonists;5-HT2A Antagonists
BD-23-MT28	VKHAHZOOUSRJNA-GCNJZUOMSA-N	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C	122742-25-0	Androgen Receptor Ligands;Glucocorticoid Receptor (GR) Antagonists;Internal Ribosomal Entry Site (IRES) Inhibitors;Progesterone Receptor Antagonists
GC-32-SH41	VKUYLANQOAKALN-LJQANCHMSA-N	COc1ccc(S(=O)(=O)N(Cc2ccccc2)[C@H](CC(C)C)C(=O)NO)cc1		
YC-11-LU43	VKWDUXSHPJACHQ-DHDCSXOGSA-N	CC(C)(CO)CNS(=O)(=O)c1ccc(N/C=C2\\C(=O)Nc3ccc4ncsc4c32)cc1	222035-75-8	Tyrosine Kinase Inhibitors;CDK1 Inhibitors;CDK2 Inhibitors
ME-11-OJ38	VKWNJVPLPUSCAV-JFTHPGNVSA-N	CC[C@H](C)[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O		Anti-CD4
AD-21-WS76	VLCDMPCNKPJKLX-UHFFFAOYSA-N	Cc1c(Nc2ccc(Br)cc2F)c(C(=O)NOCC2CC2)c2n(c1=O)CCC2		
DD-55-AU25	VLCYCQAOQCDTCN-UHFFFAOYSA-N	NCCCC(N)(C(=O)O)C(F)F	67037-37-0	Ornithine Decarboxylase Inhibitors
SA-31-AZ46	VLIHQHQPGAWJCM-UHFFFAOYSA-N	O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)c(F)cc2N1	1346113-84-5	Pyruvate Kinase Isozyme M2 (PKM2) Activators
RF-05-PV01	VLPRXFLUVHYBBT-VAWYXSNFSA-N	CN1CCN(/C=C2\\CCn3c2nc(=O)c2c(Cl)cccc23)CC1		SMARCA2/4 inhibitor
EC-40-DQ58	VLQTUNDJHLEFEQ-KGENOOAVSA-N	COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(N(C)C)cc3)cc2)C(=O)C2CCCCC2)c1	574013-66-4	Farnesoid X-receptor agonist
OE-34-NH10	VLULRUCCHYVXOH-UHFFFAOYSA-N	Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12	1342897-86-2	TIC10 inactivates Akt and ERK and induces TRAIL expression
QB-35-FO29	VLVARFGYPATFQX-ULQDDVLXSA-N	CC(C)C[C@H](NC(=O)[C@@H](S)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O		MMP-12 (Macrophage Elastase) Inhibitors
YC-06-WA22	VMJSEWCRPGCNOF-UHFFFAOYSA-N	O=C1CCON1CC#CCN1CCCC1		Muscarinic M1 Agonists;Muscarinic M2 Agonists;Muscarinic M3 Agonists
GC-54-IZ89	VMKPCENEHPIWJT-DOPYIHRPSA-N	CCOC(=O)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)COC(=O)c1c(Cl)cccc1Cl		Caspase 1 (IL-1beta Converting Enzyme) Inhibitors;Non-Steroidal Antiinflammatory Drugs
BA-59-QN98	VMMKGVRPILDZML-UHFFFAOYSA-N	COc1ccc2c(c1)C(c1ccc(F)cc1)=C(CN1CCCC1)CO2	1370544-73-2	
XD-18-IF89	VMSLCPKYRPDHLN-OAQYLSRUSA-N	CC(C)=CCC1=C(O)[C@](O)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O	23510-81-8	Antioxidants;AP-1 Inhibitors;Apoptosis Inducers;Cyclooxygenase-2 Inhibitors;NF-kappaB (NFKB) Activation Inhibitors;Antioxidants;AP-1 Inhibitors;Apoptosis Inducers;Cyclooxygenase-2 Inhibitors;NF-kappaB (NFKB) Activation Inhibitors
BB-84-DG64	VMXJXAKTOFJSGO-IBGZPJMESA-N	COC[C@@H]1CCCN1c1ncc(C(F)(F)F)cc1CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1		
BA-46-AB67	VMXUWOKSQNHOCA-UKTHLTGXSA-N	CN/C(=C\\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	128345-62-0	Histamine H2 Receptor Antagonists
AE-90-RS19	VMZMNAABQBOLAK-DBILLSOUSA-N	NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O	396091-73-9	Somatostatin SRIF1B (sst5) inhibitor
AF-48-FX20	VNFPBHJOKIVQEB-UHFFFAOYSA-N	Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	117829-71-7	Intermediate Conductance K(Ca) 3.1 (IKCa1;Gardos channel, SK41, IK1) Channel Blockers;Lanosterol 14alpha-demethylase Inhibitors;Angiogenesis Inhibitors
EF-75-JG46	VNICFCQJUVFULD-UHFFFAOYSA-N	c1ccc2c(N3CCNCC3)cccc2c1	104113-71-5	
GA-16-IU17	VOASEWXFCTZRDF-UHFFFAOYSA-N	COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc32)c1C	911397-80-3	Hsp90 inhibitor
CE-77-JB44	VODUCDWVPSEMSZ-UHFFFAOYSA-N	CN1CCN(C(=O)C2CCN([S@SP3](=O)(=O)c3ccc(NCC(c4ccccc4)c4ccccc4)c(C(=O)N4CCOCC4)c3)CC2)CC1	312722-60-4	Bradykinin B1 Antagonists
XA-40-AD40	VOEDRUGFNJEWGQ-VMPITWQZSA-N	COC(=O)C/C=C/c1ccccc1	24891-74-5	
FF-89-KK36	VOEWWLDOPMSCGF-CGIBVWHJSA-N	COC(=O)Nc1ccc(-c2cc([C@H](CC(=O)OC(C)(C)C)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)n[nH]c2=O)cc1	1187647-57-9	Known FactorXI inhibitor
AC-50-TU13	VOJUXHHACRXLTD-UHFFFAOYSA-N	O=C(O)c1cc(O)c2ccccc2c1O	31519-22-9	Tau Aggregation Inhibitors
CC-42-ZV45	VOROEQBFPPIACJ-BYPYZUCNSA-N	N[C@@H](CCCP(=O)(O)O)C(=O)O		
EA-39-WW34	VOROEQBFPPIACJ-SCSAIBSYSA-N	N[C@H](CCCP(=O)(O)O)C(=O)O	76326-31-3	NMDA Antagonists
SF-48-KT63	VORWCQRDADUXEU-UHFFFAOYSA-N	NS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1		
AD-55-HH69	VOSNNSVWVJFJCR-UHFFFAOYSA-N	O=C(C(=O)c1ccccc1Cl)c1ccccc1Cl	21854-95-5	Carboxylesterase Inhibitors
AA-14-DQ28	VOXZDWNPVJITMN-ZBRFXRBCSA-N	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O		
EE-16-RH01	VOYCNOJFAJAILW-CAMHOICYSA-N	CSCC[C@H](N)C(=O)N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21	1026791-63-8	mgluR2 Agonists;mgluR3 Agonists
PA-25-OV46	VOZMMIFGJRFSNT-ZHACJKMWSA-N	Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(N)=O)cc1		
ID-07-YY69	VOZQNHXBROFVMB-UHFFFAOYSA-N	CCc1nnc(NC(=O)CSc2nc(N)nc(SC)c2C#N)s1	339156-78-4	
HB-49-VZ71	VPBYZLCHOKSGRX-UHFFFAOYSA-N	CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl	286370-15-8	Angiogenesis Inhibitors;Inhibitors of Signal Transduction Pathways;VEGFR-2 (FLK-1/KDR) Inhibitors;Angiogenesis Inhibitors;Inhibitors of Signal Transduction Pathways;VEGFR-2 (FLK-1/KDR) Inhibitors
FD-05-QX72	VPCWGBLXOCIIMU-WCQYABFASA-N	Nc1nccc(Sc2cnc(N3CCC4(CC3)C[C@@H](O)C[C@H]4N)cn2)c1Cl		SHP2 inhibitor
KF-18-RY71	VPEOEBSAJZUAHP-UHFFFAOYSA-N	Cc1cnc(Nc2cccc(S(C)(=O)=O)c2)nc1-c1cccc2[nH]ccc12	1036033-55-2	CDK gene inhibitor
S0-EE-X3XU	VPHJABWIKCBGMC-UHFFFAOYSA-N	CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(Cl)c(Cl)c2)CC1		
OB-41-EW79	VPHPQNGOVQYUMG-UHFFFAOYSA-N	COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1	88678-31-3	Fungal Squalene Monooxygenase Inhibitors
AD-90-PA45	VPJXQGSRWJZDOB-UHFFFAOYSA-O	C[N+](C)(C)CCOC(N)=O	2260-51-7	Cholinergics
GA-23-VF89	VPRPMBXDNMGHMB-UHFFFAOYSA-N	CCc1ccc(S(=O)(=O)c2nnn3c2nc(NC(C)C)c2sccc23)cc1		
AF-73-HJ84	VPXHZKTZYQIZFD-NYVOZVTQSA-N	O=C(NCc1cccnc1)[C@@H]1[C@H]2C[C@H]2CN1C(=O)NCc1cccc2ccc(Cl)cc12	1093652-33-5	Kallikrein-related Peptidase 7 (KLK7) Inhibitor
AC-59-ZD79	VQAYFKKCNSOZKM-IOSLPCCCSA-N	CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O		
ZD-93-FI44	VQHKDCUXFKNNMT-ODCIPOBUSA-O	CC[N+]1(C/C2=C/CCCCCC2)CCC(NC(=O)C2c3cc(Cl)ccc3Oc3ccc(Cl)cc32)CC1	202796-41-6	CCR3 antagonist
EB-34-KW22	VQHUQHAPWMNBLP-UHFFFAOYSA-N	COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC	76541-72-5	PPARgamma Antagonists
FB-49-NW04	VQQRBBFRJRBWPF-UHFFFAOYSA-N	CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4ccnc(N)n4)cc3)cc2C(F)(F)F)CC1	853299-52-2	Flt3 (FLK2/STK1) Inhibitors
DB-86-XL71	VQQVWGVXDIPORV-UHFFFAOYSA-N	O=C1c2ccccc2-n2c1nc1ccccc1c2=O	13220-57-0	5-Lipoxygenase Inhibitors;Hepatocyte Growth Factor (HGF) Antagonists;Cyclooxygenase-2 Inhibitors
JD-95-WC21	VQTHMGSYEABTGU-UHFFFAOYSA-N	O=c1c2ccccc2nc(-c2ccccc2O)n1CCc1ccccc1	691378-24-2	Calcium-Sensing Receptor (CaSR) Antagonists;Parathyroid Hormone Secretion Stimulants
DC-28-NF06	VRBKIVRKKCLPHA-UHFFFAOYSA-N	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	82752-99-6	5-HT2A Antagonists;5-HT Reuptake Inhibitors;ADRA1B gene modulator
BD-81-LB65	VRQMAABPASPXMW-HDICACEKSA-N	COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@@H](C)N[C@@H](C)C4)cc3)[nH]n2)cc(OC)c1	1035270-39-3	FGFR1 gene inhibitor
IC-79-JZ26	VRUAXQODZDRLMI-UHFFFAOYSA-N	NC(=O)c1sc(-c2ccc(F)cc2)cc1N		
UA-20-YK17	VRUHOUHYPBCHJF-DVOMOZLQSA-N	C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1Cc1ccccc1		Pyruvate Dehydrogenase Kinase (PDHK;PDK) Inhibitors
FD-86-NE74	VRVJKILQRBSEAG-LFPIHBKWSA-N	CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O		CREBBP/ EP300 KAT inhibitor
VA-48-RJ44	VRYZCEONIWEUAV-UHFFFAOYSA-N	Cc1cc(C)cc(C(=O)NOCCCCCC(=O)NO)c1	1418033-25-6	HDAC 4/5
BE-31-XV38	VSJKWCGYPAHWDS-FQEVSTJZSA-N	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1	72517-83-0	topoisomerase I
AB-47-BS00	VSNHCAURESNICA-UHFFFAOYSA-N	NC(=O)NO	127-07-1	Nitric oxide donor;Ribonucleoside-Diphosphate Reductase Inhibitors;Antimetabolites
LF-85-QP07	VSOXJMQZOPRPGI-UHFFFAOYSA-N	Cc1sc2ncnc(SCC(=O)O)c2c1C	296262-16-3	Palmitoleoyl-Protein Carboxylesterase NOTUM Inhibitors
AB-71-UV73	VSQILWJHLPJYGP-ZDUSSCGKSA-N	N[C@@H](CC(=O)O)Cn1nnc(-c2ccc(Oc3ccc(Cl)cc3)cc2)n1		inhibitor of leukotriene A4 hydrolase
CF-61-EH59	VSWBSWWIRNCQIJ-HUUCEWRRSA-N	CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1	1412458-61-7	Dopamine D1 Antagonists;Dopamine D2 Antagonists;5-HT2 Antagonists
DB-78-NM13	VSWPGAIWKHPTKX-UHFFFAOYSA-N	Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O	127519-18-0	CHRM1 antagonist
DB-24-CQ08	VSXMVEPPUGCFEO-UHFFFAOYSA-N	OCc1cn(Cc2cccnc2)c2ccccc12		
CD-84-BU23	VSZGPKBBMSAYNT-RRFJBIMHSA-N	CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1		
CE-03-PW65	VTAARTQTOOYTES-RGDLXGNYSA-N	N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21	176199-48-7	GRM2 agonist;GRM3 agonist
CB-31-UO16	VTGBZWHPJFMTKS-UHFFFAOYSA-N	CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1	244218-51-7	OPRL1 gene inhibitor;OPRM1 gene inhibitor
BF-04-NQ13	VTLDSEYLZYWTPA-UHFFFAOYSA-N	CC1(C)CCc2cc(OC(=O)c3ccccc3)c(N3CC(=O)NS3(=O)=O)cc2C1		
DA-01-GV68	VUFJQKBHTFYYMV-SIKRGNPESA-N	CCOCc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@H](O)[C@@H](C)C3)ccc2F)c(F)c1		
LE-81-PG11	VUIITYLFSAXKIQ-UHFFFAOYSA-N	CNCCN1CCC(c2cc(CN(C)C(=O)c3cccc(Oc4ccccc4)c3)ccn2)CC1		inhibitor of PRMT4
AC-67-TM11	VUIRVWPJNKZOSS-UHFFFAOYSA-N	Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1	1572414-83-5	USP1–UAF1 inhibitor
AC-05-MR83	VUUCDNZACXXJSO-UHFFFAOYSA-N	CN1CCN(c2ccc(Nc3nc(N)c(C(=O)c4c(F)cccc4F)s3)cc2)CC1	223784-70-1	CDK4 Inhibitors
AF-30-GH67	VUVUVNZRUGEAHB-CYBMUJFWSA-N	COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12	1300031-49-5	BRD2/3/4/T BET familiy inhibitor;BRD4 gene inhibitor
GD-72-XO18	VVOXDJYPDCSQMI-UHFFFAOYSA-N	CC1(C)Oc2cc(O)ccc2C2C1=CCn1c(=O)n(-c3ccccc3)c(=O)n12	908568-01-4	HMGB2 gene inhibitor
ME-16-XW76	VVSOHUNZJUMVHS-UHFFFAOYSA-N	O=C(CCCN1CCC(NC(=O)c2ccccc2)CC1)c1ccccc1	57368-81-7	alpha1-Adrenoceptor Antagonists
S0-EE-YEKU	VVWGPQZBDQVQRC-RMKNXTFCSA-N	O=C(/C=C/c1cncc(F)c1)c1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O		EIF4G gene inhibitor
S0-EE-Y6LH	VVZZHFMLRHJXTO-RXVVDRJESA-N	Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1		M1 postive allosteric modulator
BE-92-TW08	VWAGKEVPPOVJMV-GEVRCRHISA-N	CC1=C(C#N)C(/C=N/N(C)c2ncc(C(F)(F)F)cc2Cl)CC(=O)N1		Niemann-Pick C1-like protein 1 (NPC1L1) Inhibitors;ABCA1 Expression Inhibitors;HMGCS2 Expression Enhancers;Cholesterol Absorption Inhibitors
EB-28-ZJ41	VWFCHDSQECPREK-LURJTMIESA-N	Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1		
MD-09-FE75	VWIWOPFCNLLGBQ-UHFFFAOYSA-N	[O-][S+](CC1(O)CCN(CCc2c[nH]c3ccc(F)cc23)CC1)c1ccccc1		TACR2 antagonist
CB-80-CK24	VWSFKHFDPRSPLA-UHFFFAOYSA-N	Cc1nc(NCc2ccco2)c2c3c(sc2n1)CCC3		
ZE-13-SI09	VWVYLBIQWASACG-UHFFFAOYSA-N	NC(CC1CCCCC1)P(=O)(O)O	137619-55-7	Leucine Aminopeptidase inhibitor
S0-EE-Y96T	VWWVDRUMIVMLNJ-HNNXBMFYSA-N	CCCn1c(NC(=O)[C@H]2CCCN(c3cnccn3)C2)nc2ccccc21		Selective allosteric inhibitor for HSPA1A/Hsp70i
AF-19-KN63	VWXRQYYUEIYXCZ-OBIMUBPZSA-N	CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1	90779-69-4	Oxytocin (OT) Antagonists
LB-68-SH80	VXDAVYUFYPFGDX-ATFAPYMMSA-N	CC(=O)N1C[C@H](O)C[C@H]1C(=O)NC(CCCNC(=N)N)C(=O)c1nc2ccccc2s1	287182-52-9	Trypsin Inhibitors;Tryptase Inhibitors
FE-21-KA82	VXDKQRWTOJFQKH-BJZITVGISA-N	O=C(C[C@@H](Cc1cccc(O)c1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)NO		Aggrecanase Inhibitors
BC-32-DI69	VXHFXQCYIMKVIG-UHFFFAOYSA-N	CC(C)c1oc2c3c(ccc2c(=O)c1-c1ccc(Cl)cc1)NCCO3		
JB-63-NV02	VXMOONUMYLCFJD-XADRRFQNSA-N	COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1		
CE-70-KX45	VYCMAAOURFJIHD-PJNXIOHISA-N	CC(C)C[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O	136553-81-6	Endothelin ETA Receptor Antagonists
MD-51-EC81	VYOCYWDJTQRZLC-KCDKBNATSA-N	C[C@@H]1NC[C@@H](O)[C@H](O)[C@@H]1O	210174-73-5	
FB-52-MO63	VYUMPVZHBZSNFA-SFGWMHHMSA-N	CS(=O)(=O)N[C@H](CCC1CCNCC1)C(=O)N1C[C@H](OCc2ccc(Cl)cc2)C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)c1nc2ccccc2o1	959423-27-9	trypsin inhibitor;Matriptase (ST14) inhibitor;Plasma Kallikrein (KLKB1) inhibitor;Prostasin (PRSS8) Inhibitor
JF-84-QZ64	VYXPSMUFCGRWJC-UHFFFAOYSA-N	CC(C)(O)C(O)Cc1cc(O)ccc1O	171812-79-6	Neutral Sphingomyelinase (N-SMase) Inhibitors;Antiinflammatory Drugs
HE-34-NJ16	VYYRFBRPGFAPCM-UHFFFAOYSA-N	FC(F)(F)c1ccc2c(c1)N(CCCN1CCNCC1)c1ccccc1S2	2804-16-2	Apoptosis Inducers;Caspase 3 Activators;Caspase 8 Activators;Caspase 9 Activators;Serotonin Antagonists
